nu_ano_avaliacao,co_uf,co_municipio,tp_dependencia,id_aluno,id_escola,sg_uf,no_municipio,vl_proficiencia_lp,in_alfabetizado,in_presenca_lp,status_alfabetizacao,status_presenca_lp,tp_dependencia_desc,total_alunos,alunos_com_classificacao,media_proficiencia_lp,percentual_alfabetizados,percentual_nao_alfabetizados,total_alunos_ano_anterior,media_proficiencia_ano_anterior,percentual_alfabetizados_ano_anterior,percentual_nao_alfabetizados_ano_anterior,variacao_media_proficiencia,variacao_pontos_percentuais_alfabetizados,variacao_pontos_percentuais_nao_alfabetizados,variacao_total_alunos_percentual,tx_alfabetizacao_escola,vol_alunos_escola,in_alfabetizado_real,in_alfabetizado_pred,score_prob,cluster_risco
2024,52,5218300,3,52074766,60041280.0,GO,Posse,784.3,1,1,Alfabetizado,Presente,Municipal,395,395,765.11,81.01,18.99,,,,,,,,,0.7192982456140351,104,1,1,65.17,Medio
2025,33,3304557,3,33067524,60025764.0,RJ,Rio de Janeiro,783.9502324,1,1,Alfabetizado,Presente,Municipal,42955,42955,753.61,68.42,31.58,43340.0,747.64,64.25,35.75,5.97,4.17,-4.17,-0.89,0.7397260273972602,136,1,1,64.31,Medio
2024,35,3516309,3,35243414,60030659.0,SP,Francisco Morato,768.865604,1,1,Alfabetizado,Presente,Municipal,2079,2079,740.66,50.51,49.49,,,,,,,,,0.4339622641509434,255,1,0,28.7,Alto
2024,26,2612505,3,26005837,60011805.0,PE,Santa Cruz do Capibaribe,720.35,0,1,Não Alfabetizado,Presente,Municipal,1020,1020,740.24,55.69,44.31,,,,,,,,,0.6533333333333333,65,0,0,52.74,Medio
2024,26,2600302,3,26000045,60011980.0,PE,Agrestina,746.85,1,1,Alfabetizado,Presente,Municipal,230,230,749.4,63.91,36.09,,,,,,,,,0.7011494252873564,77,1,1,57.19,Medio
2025,26,2613107,3,26031463,60012460.0,PE,São Caitano,767.9000907,1,1,Alfabetizado,Presente,Municipal,326,326,738.06,52.15,47.85,338.0,739.41,53.25,46.75,-1.35,-1.1,1.1,-3.55,0.5490196078431373,92,1,0,40.42,Alto
2024,24,2401305,3,24008878,60009593.0,RN,Campo Grande,777.11,1,1,Alfabetizado,Presente,Municipal,71,71,733.79,45.07,54.93,,,,,,,,,0.6538461538461539,68,1,0,40.09,Alto
2024,35,3536000,3,35227483,60030807.0,SP,Parapuã,681.5086685,0,1,Não Alfabetizado,Presente,Municipal,98,98,767.27,73.47,26.53,,,,,,,,,0.6216216216216216,138,0,0,49.02,Medio
2024,52,5201108,3,52011817,60041003.0,GO,Anápolis,806.3,1,1,Alfabetizado,Presente,Municipal,3468,3468,759.18,73.47,26.53,,,,,,,,,0.6041666666666666,86,1,0,44.68,Alto
2025,51,5103403,3,51042287,60041496.0,MT,Cuiabá,710.5128229,0,1,Não Alfabetizado,Presente,Municipal,6069,6069,748.37,61.74,38.26,5832.0,738.2,46.88,53.12,10.17,14.86,-14.86,4.06,0.6778523489932886,139,0,0,53.57,Medio
2025,42,4219309,3,42017070,60036401.0,SC,Videira,729.4118369,0,1,Não Alfabetizado,Presente,Municipal,441,441,754.94,67.35,32.65,414.0,750.68,64.98,35.02,4.26,2.37,-2.37,6.52,0.6938775510204082,88,0,1,58.34,Medio
2024,31,3143302,2,31109714,60019175.0,MG,Montes Claros,791.17,1,1,Alfabetizado,Presente,Estadual,1436,1436,761.74,74.51,25.49,,,,,,,,,0.7299270072992701,127,1,1,64.87,Medio
2025,25,2507507,2,25007078,60011633.0,PB,João Pessoa,788.8428796,1,1,Alfabetizado,Presente,Estadual,493,493,742.71,55.78,44.22,476.0,742.58,52.52,47.48,0.13,3.26,-3.26,3.57,0.6666666666666666,47,1,0,54.67,Medio
2024,52,5208400,3,52014240,60041786.0,GO,Goianápolis,798.59,1,1,Alfabetizado,Presente,Municipal,177,177,754.52,68.36,31.64,,,,,,,,,0.7062937062937062,133,1,1,63.18,Medio
2025,23,2303956,3,23137553,60009439.0,CE,Chorozinho,808.2168902,1,1,Alfabetizado,Presente,Municipal,211,211,826.68,99.53,0.47,244.0,817.37,97.13,2.87,9.31,2.4,-2.4,-13.52,0.6391752577319587,87,1,1,87.38,Baixo
2024,33,3301702,3,33027637,60024077.0,RJ,Duque de Caxias,679.22,0,1,Não Alfabetizado,Presente,Municipal,6581,6581,730.07,45.66,54.34,,,,,,,,,0.6133333333333333,65,0,0,45.12,Medio
2025,31,3126208,3,31207166,60020394.0,MG,Formoso,766.9667394,1,1,Alfabetizado,Presente,Municipal,92,92,768.27,81.52,18.48,80.0,759.2,75.0,25.0,9.07,6.52,-6.52,15.0,0.7916666666666666,38,1,1,79.68,Baixo
2024,41,4108304,3,41054583,60032787.0,PR,Foz do Iguaçu,692.4,0,1,Não Alfabetizado,Presente,Municipal,3084,3084,757.04,72.31,27.69,,,,,,,,,0.6021505376344086,176,0,0,45.55,Medio
2024,35,3522505,3,35279454,60028100.0,SP,Itapevi,689.7201979,0,1,Não Alfabetizado,Presente,Municipal,3253,3253,745.99,55.61,44.39,,,,,,,,,0.6474820143884892,129,0,0,49.64,Medio
2024,41,4117271,3,41039677,60032302.0,PR,Nova Tebas,737.75,0,1,Não Alfabetizado,Presente,Municipal,41,41,776.24,85.37,14.63,,,,,,,,,0.25961538461538464,94,0,0,30.62,Alto
2024,35,3550308,2,35396490,60025750.0,SP,São Paulo,834.086888,1,1,Alfabetizado,Presente,Estadual,52622,52622,756.06,63.04,36.96,,,,,,,,,0.7081081081081081,175,1,1,60.98,Medio
2024,13,1302603,3,13033391,60001476.0,AM,Manaus,785.93,1,1,Alfabetizado,Presente,Municipal,18666,18666,735.04,50.78,49.22,,,,,,,,,0.4126984126984127,179,1,0,24.66,Alto
2024,31,3143302,2,31087308,60019181.0,MG,Montes Claros,740.17,0,1,Não Alfabetizado,Presente,Estadual,1436,1436,761.74,74.51,25.49,,,,,,,,,0.7987804878048781,154,0,1,70.07,Baixo
2024,25,2514453,3,25009281,60011345.0,PB,São José dos Ramos,740.39,0,1,Não Alfabetizado,Presente,Municipal,56,56,713.04,26.79,73.21,,,,,,,,,0.5714285714285714,81,0,0,44.87,Alto
2025,35,3550308,3,35346071,60027793.0,SP,São Paulo,750.43215,1,1,Alfabetizado,Presente,Municipal,45120,45120,737.27,53.28,46.72,41751.0,739.28,48.47,51.53,-2.01,4.81,-4.81,8.07,0.5154639175257731,184,1,0,37.32,Alto
2025,35,3549805,3,35188910,60029643.0,SP,São José do Rio Preto,755.75402,1,1,Alfabetizado,Presente,Municipal,3437,3437,740.23,57.11,42.89,3296.0,746.9,57.01,42.99,-6.67,0.1,-0.1,4.28,0.6120689655172413,106,1,0,46.84,Medio
2024,52,5200258,3,52067654,60041396.0,GO,Águas Lindas de Goiás,751.69,1,1,Alfabetizado,Presente,Municipal,2979,2979,738.41,53.91,46.09,,,,,,,,,0.6349809885931559,253,1,0,47.79,Medio
2024,11,1100288,3,11016269,60000371.0,RO,Rolim de Moura,786.9,1,1,Alfabetizado,Presente,Municipal,611,611,757.79,75.45,24.55,,,,,,,,,0.6934306569343066,127,1,1,56.85,Medio
2025,21,2101400,3,21252399,60005960.0,MA,Balsas,812.9240037,1,1,Alfabetizado,Presente,Municipal,1289,1289,742.83,53.69,46.31,1244.0,726.43,39.63,60.37,16.4,14.06,-14.06,3.62,0.8181818181818182,56,1,1,63.42,Medio
2025,13,1300904,3,13005071,60001547.0,AM,Canutama,794.5760929,1,1,Alfabetizado,Presente,Municipal,121,121,757.82,74.38,25.62,121.0,751.84,68.6,31.4,5.98,5.78,-5.78,0.0,0.6333333333333333,50,1,1,57.34,Medio
2025,31,3165008,3,31242937,60022259.0,MG,São Tiago,757.014782,1,1,Alfabetizado,Presente,Municipal,96,96,788.92,92.71,7.29,59.0,791.36,94.92,5.08,-2.44,-2.21,2.21,62.71,0.8828828828828829,101,1,1,93.81,Baixo
2024,26,2609501,3,26020526,60012093.0,PE,Nazaré da Mata,754.37,1,1,Alfabetizado,Presente,Municipal,221,221,745.04,57.01,42.99,,,,,,,,,0.7941176470588235,58,1,1,70.85,Baixo
2024,35,3509502,2,35039053,60026716.0,SP,Campinas,832.9862333,1,1,Alfabetizado,Presente,Estadual,7063,7063,768.66,72.58,27.42,,,,,,,,,0.6040268456375839,139,1,0,48.32,Medio
2025,43,4317202,2,43083329,60039531.0,RS,Santa Rosa,752.760566,1,1,Alfabetizado,Presente,Estadual,333,333,749.29,67.87,32.13,346.0,731.49,43.64,56.36,17.8,24.23,-24.23,-3.76,0.4745762711864407,49,1,0,45.54,Medio
2024,51,5103379,3,51011986,60040120.0,MT,Cotriguaçu,847.31,1,1,Alfabetizado,Presente,Municipal,142,142,755.28,62.68,37.32,,,,,,,,,0.5740740740740741,44,1,0,44.07,Alto
2025,35,3530607,3,35307270,60032093.0,SP,Mogi das Cruzes,601.54458,0,1,Não Alfabetizado,Presente,Municipal,4509,4509,736.02,53.87,46.13,4279.0,737.48,48.12,51.88,-1.46,5.75,-5.75,5.38,0.6842105263157895,85,0,0,53.39,Medio
2025,50,5002704,3,50207357,60040838.0,MS,Campo Grande,763.0809948,1,1,Alfabetizado,Presente,Municipal,10070,10070,750.24,63.58,36.42,9928.0,737.06,51.84,48.16,13.18,11.74,-11.74,1.43,0.6371681415929203,103,1,0,50.59,Medio
2024,42,4218707,3,42085078,60034529.0,SC,Tubarão,760.98,1,1,Alfabetizado,Presente,Municipal,378,378,754.42,67.46,32.54,,,,,,,,,0.7227722772277227,91,1,1,60.88,Medio
2025,31,3118601,3,31007753,60019180.0,MG,Contagem,679.1696655,0,1,Não Alfabetizado,Presente,Municipal,4256,4256,752.69,68.0,32.0,3995.0,754.12,69.39,30.61,-1.43,-1.39,1.39,6.53,0.7361963190184049,316,0,1,61.12,Medio
2025,42,4204301,3,42012500,60037176.0,SC,Concórdia,718.663017,0,1,Não Alfabetizado,Presente,Municipal,769,769,766.29,76.2,23.8,747.0,763.52,75.9,24.1,2.77,0.3,-0.3,2.95,0.6103896103896104,67,0,0,55.35,Medio
2025,29,2926806,3,29245800,60017989.0,BA,Rio do Antônio,740.1973052,0,1,Não Alfabetizado,Presente,Municipal,101,101,751.5,69.31,30.69,89.0,734.37,43.82,56.18,17.13,25.49,-25.49,13.48,0.6015037593984962,123,0,1,56.57,Medio
2025,35,3552502,2,35338134,60030763.0,SP,Suzano,739.81564,0,1,Não Alfabetizado,Presente,Estadual,1381,1381,741.81,60.03,39.97,1340.0,752.62,59.18,40.82,-10.81,0.85,-0.85,3.06,0.4946236559139785,83,0,0,42.58,Alto
2025,21,2107506,3,21007167,60006691.0,MA,Paço do Lumiar,802.6806148,1,1,Alfabetizado,Presente,Municipal,1590,1590,745.01,57.04,42.96,1548.0,740.89,55.81,44.19,4.12,1.23,-1.23,2.71,0.7454545454545455,45,1,1,64.52,Medio
2025,35,3550308,2,35450591,60027527.0,SP,São Paulo,752.98428,1,1,Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.6391752577319587,184,1,0,49.43,Medio
2024,23,2302206,3,23010024,60007916.0,CE,Beberibe,754.79,1,1,Alfabetizado,Presente,Municipal,676,676,783.9,81.66,18.34,,,,,,,,,0.7413793103448276,48,1,1,68.27,Medio
2024,31,3122306,2,31098800,60018506.0,MG,Divinópolis,763.3,1,1,Alfabetizado,Presente,Estadual,870,870,771.42,81.38,18.62,,,,,,,,,0.7108433734939759,73,1,1,61.01,Medio
2024,32,3205002,3,32003205,60022639.0,ES,Serra,714.71,0,1,Não Alfabetizado,Presente,Municipal,5552,5552,743.07,57.19,42.81,,,,,,,,,0.4449152542372881,226,0,0,34.18,Alto
2025,35,3550308,2,35438825,60026917.0,SP,São Paulo,694.3118,0,1,Não Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.6360153256704981,251,0,0,48.89,Medio
2025,35,3515509,3,35063495,60031990.0,SP,Fernandópolis,795.42287,1,1,Alfabetizado,Presente,Municipal,470,470,763.03,77.02,22.98,500.0,751.78,61.6,38.4,11.25,15.42,-15.42,-6.0,0.8588235294117647,160,1,1,81.27,Baixo
2024,11,1100023,3,11001066,60000382.0,RO,Ariquemes,783.19,1,1,Alfabetizado,Presente,Municipal,1066,1066,748.31,65.85,34.15,,,,,,,,,0.75,118,1,1,64.67,Medio
2025,35,3550308,2,35408979,60027621.0,SP,São Paulo,707.45642,0,1,Não Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.4423076923076923,146,0,0,35.13,Alto
2024,26,2611606,3,26052297,60012817.0,PE,Recife,793.81,1,1,Alfabetizado,Presente,Municipal,9859,9859,740.83,54.43,45.57,,,,,,,,,0.5660377358490566,96,1,0,41.46,Alto
2025,21,2102325,3,21149895,60006553.0,MA,Buriticupu,779.0134613,1,1,Alfabetizado,Presente,Municipal,793,793,734.62,47.79,52.21,693.0,727.82,42.28,57.72,6.8,5.51,-5.51,14.43,0.5801526717557252,121,1,0,38.98,Alto
2024,53,5300108,2,53023218,60042144.0,DF,Brasília,789.91,1,1,Alfabetizado,Presente,Estadual,22111,22111,743.31,59.43,40.57,,,,,,,,,0.8135593220338984,108,1,1,64.69,Medio
2024,35,3550308,3,35364461,60026837.0,SP,São Paulo,701.3772839,0,1,Não Alfabetizado,Presente,Municipal,41751,41751,739.28,48.47,51.53,,,,,,,,,0.591715976331361,159,0,0,43.23,Alto
2025,17,1718204,3,17034574,60004512.0,TO,Porto Nacional,754.5599132,1,1,Alfabetizado,Presente,Municipal,829,829,739.88,59.47,40.53,713.0,734.71,44.32,55.68,5.17,15.15,-15.15,16.27,0.6811594202898551,59,1,0,53.69,Medio
2025,15,1504208,3,15014004,60003011.0,PA,Marabá,779.2115157,1,1,Alfabetizado,Presente,Municipal,3327,3327,738.64,56.06,43.94,2997.0,735.9,51.28,48.72,2.74,4.78,-4.78,11.01,0.59375,118,1,0,45.88,Medio
2025,23,2304400,3,23271187,60009711.0,CE,Fortaleza,704.5117304,0,1,Não Alfabetizado,Presente,Municipal,16746,16746,768.32,73.24,26.76,17571.0,773.09,74.78,25.22,-4.77,-1.54,1.54,-4.7,0.77,90,0,1,71.13,Baixo
2024,31,3136702,3,31047579,60019022.0,MG,Juiz de Fora,772.78,1,1,Alfabetizado,Presente,Municipal,2269,2269,734.7,49.36,50.64,,,,,,,,,0.5714285714285714,95,1,0,41.82,Alto
2024,53,5300108,2,53023165,60042491.0,DF,Brasília,663.76,0,1,Não Alfabetizado,Presente,Estadual,22111,22111,743.31,59.43,40.57,,,,,,,,,0.3612565445026178,181,0,0,22.92,Alto
2024,35,3511300,3,35180574,60028729.0,SP,Cedral,739.9432686,0,1,Não Alfabetizado,Presente,Municipal,143,143,750.04,54.55,45.45,,,,,,,,,0.5353982300884956,216,0,0,40.14,Alto
2024,33,3303302,3,33053883,60024246.0,RJ,Niterói,752.65,1,1,Alfabetizado,Presente,Municipal,2361,2361,737.83,51.25,48.75,,,,,,,,,0.373015873015873,116,1,0,23.87,Alto
2024,35,3530300,3,35098382,60028402.0,SP,Mirassol,821.514298,1,1,Alfabetizado,Presente,Municipal,489,489,754.01,61.35,38.65,,,,,,,,,0.6388888888888888,170,1,0,49.74,Medio
2025,35,3534401,3,35312547,60030180.0,SP,Osasco,756.10169,1,1,Alfabetizado,Presente,Municipal,6573,6573,731.98,50.3,49.7,6664.0,737.43,49.19,50.81,-5.45,1.11,-1.11,-1.37,0.4935064935064935,221,1,0,34.62,Alto
2025,23,2311801,3,23155431,60009072.0,CE,Russas,779.1651229,1,1,Alfabetizado,Presente,Municipal,799,799,804.58,93.37,6.63,763.0,809.87,94.5,5.5,-5.29,-1.13,1.13,4.72,0.8709677419354839,52,1,1,94.52,Baixo
2025,12,1200609,3,12023884,60000427.0,AC,Tarauacá,688.8965767,0,1,Não Alfabetizado,Presente,Municipal,567,567,750.48,67.02,32.98,497.0,733.52,45.88,54.12,16.96,21.14,-21.14,14.08,0.5571428571428572,60,0,0,50.52,Medio
2025,33,3302106,3,33111864,60024115.0,RJ,Itaocara,656.7747266,0,1,Não Alfabetizado,Presente,Municipal,220,220,759.87,73.18,26.82,188.0,750.8,69.15,30.85,9.07,4.03,-4.03,17.02,0.7037037037037037,152,0,1,62.88,Medio
2024,32,3204203,3,32012318,60022781.0,ES,Piúma,717.07,0,1,Não Alfabetizado,Presente,Municipal,320,320,757.28,70.94,29.06,,,,,,,,,0.6054421768707483,137,0,0,53.82,Medio
2025,29,2926004,3,29192361,60015556.0,BA,Remanso,691.7813642,0,1,Não Alfabetizado,Presente,Municipal,501,501,739.25,55.69,44.31,329.0,727.15,35.26,64.74,12.1,20.43,-20.43,52.28,0.4117647058823529,24,0,0,32.39,Alto
2025,22,2200202,3,22012504,60007116.0,PI,Água Branca,790.062343,1,1,Alfabetizado,Presente,Municipal,216,216,802.84,95.83,4.17,187.0,797.43,91.98,8.02,5.41,3.85,-3.85,15.51,0.7941176470588235,58,1,1,92.37,Baixo
2024,29,2930709,3,29244118,60016173.0,BA,Simões Filho,739.0,0,1,Não Alfabetizado,Presente,Municipal,1151,1151,730.63,42.14,57.86,,,,,,,,,0.5727272727272728,100,0,0,35.7,Alto
2025,35,3554300,3,35126152,60032077.0,SP,Teodoro Sampaio,742.83171,0,1,Não Alfabetizado,Presente,Municipal,218,218,747.53,67.43,32.57,204.0,762.08,69.61,30.39,-14.55,-2.18,2.18,6.86,0.7853881278538812,209,0,1,69.65,Medio
2024,15,1507805,3,15078900,60003603.0,PA,Senador José Porfírio,660.55,0,1,Não Alfabetizado,Presente,Municipal,327,327,718.74,37.0,63.0,,,,,,,,,0.3939393939393939,56,0,0,23.04,Alto
2025,35,3504008,3,35016011,60030680.0,SP,Assis,728.0571,0,1,Não Alfabetizado,Presente,Municipal,848,848,751.68,68.28,31.72,869.0,746.39,55.12,44.88,5.29,13.16,-13.16,-2.42,0.5697674418604651,76,0,0,45.4,Medio
2024,31,3136306,2,31156068,60020642.0,MG,João Pinheiro,735.39,0,1,Não Alfabetizado,Presente,Estadual,404,404,762.93,75.74,24.26,,,,,,,,,0.7563025210084033,109,0,1,67.57,Medio
2024,43,4311809,2,43046488,60037538.0,RS,Marau,731.8305942,0,1,Não Alfabetizado,Presente,Estadual,123,123,743.78,53.66,46.34,,,,,,,,,0.6461538461538462,55,0,0,47.38,Medio
2025,21,2102408,3,21266202,60004671.0,MA,Cajapió,769.5915552,1,1,Alfabetizado,Presente,Municipal,63,63,762.64,74.6,25.4,68.0,746.43,63.24,36.76,16.21,11.36,-11.36,-7.35,0.6984126984126984,53,1,1,65.87,Medio
2024,35,3507001,3,35078692,60028919.0,SP,Boituva,834.086888,1,1,Alfabetizado,Presente,Municipal,647,647,761.84,69.86,30.14,,,,,,,,,0.6701030927835051,87,1,0,53.56,Medio
2025,31,3134707,3,31146906,60021203.0,MG,Jacinto,741.0823748,0,1,Não Alfabetizado,Presente,Municipal,85,85,716.85,25.88,74.12,109.0,736.29,55.96,44.04,-19.44,-30.08,30.08,-22.02,0.2857142857142857,95,0,0,20.44,Alto
2024,15,1504950,3,15050150,60003396.0,PA,Nova Esperança do Piriá,687.13,0,1,Não Alfabetizado,Presente,Municipal,218,218,731.61,49.54,50.46,,,,,,,,,0.49333333333333335,140,0,0,36.41,Alto
2024,28,2804805,3,28010605,60014490.0,SE,Nossa Senhora do Socorro,735.99,0,1,Não Alfabetizado,Presente,Municipal,1626,1626,712.49,29.83,70.17,,,,,,,,,0.4421052631578947,85,0,0,25.89,Alto
2025,22,2209906,3,22012103,60007097.0,PI,São João da Serra,852.0031167,1,1,Alfabetizado,Presente,Municipal,66,66,800.19,96.97,3.03,50.0,786.58,94.0,6.0,13.61,2.97,-2.97,32.0,0.4827586206896552,48,1,1,80.87,Baixo
2025,41,4106902,3,41142641,60034552.0,PR,Curitiba,715.0873009,0,1,Não Alfabetizado,Presente,Municipal,12932,12932,759.59,74.19,25.81,12923.0,750.31,66.18,33.82,9.28,8.01,-8.01,0.07,0.711340206185567,87,0,1,62.63,Medio
2024,35,3504008,3,35014786,60025996.0,SP,Assis,730.8262965,0,1,Não Alfabetizado,Presente,Municipal,869,869,746.39,55.12,44.88,,,,,,,,,0.5454545454545454,78,0,0,39.25,Alto
2025,33,3301702,3,33084074,60024971.0,RJ,Duque de Caxias,688.3435261,0,1,Não Alfabetizado,Presente,Municipal,6397,6397,734.01,47.68,52.32,6581.0,730.07,45.66,54.34,3.94,2.02,-2.02,-2.8,0.44214876033057854,232,0,0,28.86,Alto
2024,29,2904050,3,29024181,60017195.0,BA,Bonito,738.44,0,1,Não Alfabetizado,Presente,Municipal,150,150,730.36,34.0,66.0,,,,,,,,,0.37362637362637363,81,0,0,21.42,Alto
2024,35,3539806,3,35282865,60027813.0,SP,Poá,794.6878868,1,1,Alfabetizado,Presente,Municipal,1172,1172,742.04,52.13,47.87,,,,,,,,,0.6304347826086957,128,1,0,48.37,Medio
2025,26,2611606,3,26219854,60013367.0,PE,Recife,786.40417,1,1,Alfabetizado,Presente,Municipal,9785,9785,744.3,57.38,42.62,9859.0,740.83,54.43,45.57,3.47,2.95,-2.95,-0.75,0.6785714285714286,46,1,0,54.84,Medio
2025,22,2208304,3,22006869,60006903.0,PI,Piracuruca,783.4470116,1,1,Alfabetizado,Presente,Municipal,341,341,767.27,77.71,22.29,394.0,780.41,82.49,17.51,-13.14,-4.78,4.78,-13.45,0.6875,134,1,1,62.78,Medio
2025,35,3550308,2,35455644,60032791.0,SP,São Paulo,784.03042,1,1,Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.5971731448763251,273,1,0,46.51,Medio
2025,35,3548708,3,35329457,60030610.0,SP,São Bernardo do Campo,758.01113,1,1,Alfabetizado,Presente,Municipal,7082,7082,750.88,64.66,35.34,6727.0,744.54,54.3,45.7,6.34,10.36,-10.36,5.28,0.6277777777777778,170,1,0,50.61,Medio
2024,26,2612901,3,26024778,60012240.0,PE,São Benedito do Sul,764.98,1,1,Alfabetizado,Presente,Municipal,71,71,755.94,71.83,28.17,,,,,,,,,0.5925925925925926,44,1,0,45.4,Medio
2025,35,3550308,2,35386523,60026821.0,SP,São Paulo,747.38723,1,1,Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.5654450261780105,181,1,0,45.32,Medio
2025,31,3142809,3,31127442,60020981.0,MG,Monte Alegre de Minas,641.2522136,0,1,Não Alfabetizado,Presente,Municipal,207,207,751.07,67.15,32.85,218.0,738.27,56.88,43.12,12.8,10.27,-10.27,-5.05,0.6604938271604939,152,0,1,57.59,Medio
2024,41,4106902,3,41129297,60033590.0,PR,Curitiba,727.9,0,1,Não Alfabetizado,Presente,Municipal,12923,12923,750.31,66.18,33.82,,,,,,,,,0.7535211267605634,132,0,1,63.84,Medio
2025,52,5208905,3,52061136,60042000.0,GO,Goiás,799.0890564,1,1,Alfabetizado,Presente,Municipal,159,159,773.88,80.5,19.5,152.0,775.33,87.5,12.5,-1.45,-7.0,7.0,4.61,0.6323529411764706,58,1,1,60.17,Medio
2025,27,2704302,3,27005842,60014619.0,AL,Maceió,680.7696562,0,1,Não Alfabetizado,Presente,Municipal,5108,5108,733.76,50.1,49.9,5283.0,726.26,41.06,58.94,7.5,9.04,-9.04,-3.31,0.5225225225225225,101,0,0,40.07,Alto
2024,43,4316451,3,43093588,60038262.0,RS,Salto do Jacuí,819.2058015,1,1,Alfabetizado,Presente,Municipal,32,32,742.47,50.0,50.0,,,,,,,,,0.5,64,1,0,40.47,Alto
2024,42,4208203,3,42038453,60035252.0,SC,Itajaí,669.36,0,1,Não Alfabetizado,Presente,Municipal,2111,2111,745.89,55.28,44.72,,,,,,,,,0.5886524822695035,131,0,0,45.46,Medio
2024,29,2902104,3,29009354,60015496.0,BA,Araci,699.88,0,1,Não Alfabetizado,Presente,Municipal,331,331,713.52,24.47,75.53,,,,,,,,,0.3333333333333333,107,0,0,21.46,Alto
2025,33,3304557,3,33052821,60025881.0,RJ,Rio de Janeiro,775.9764853,1,1,Alfabetizado,Presente,Municipal,42955,42955,753.61,68.42,31.58,43340.0,747.64,64.25,35.75,5.97,4.17,-4.17,-0.89,0.8051282051282052,185,1,1,71.99,Baixo
2025,43,4306957,3,43025708,60040373.0,RS,Entre Rios do Sul,730.2973427,0,1,Não Alfabetizado,Presente,Municipal,24,24,753.38,70.83,29.17,20.0,750.88,60.0,40.0,2.5,10.83,-10.83,20.0,0.7142857142857143,60,0,1,63.11,Medio
2024,13,1303957,3,13023388,60001277.0,AM,São Sebastião do Uatumã,699.66,0,1,Não Alfabetizado,Presente,Municipal,81,81,723.09,29.63,70.37,,,,,,,,,0.43478260869565216,82,0,0,31.0,Alto
2024,33,3304201,3,33073411,60025694.0,RJ,Resende,762.33,1,1,Alfabetizado,Presente,Municipal,983,983,754.51,72.74,27.26,,,,,,,,,0.8,280,1,1,69.56,Medio
2025,29,2921005,3,29484579,60018836.0,BA,Mata de São João,750.1237035,1,1,Alfabetizado,Presente,Municipal,677,677,759.91,77.55,22.45,636.0,745.08,56.92,43.08,14.83,20.63,-20.63,6.45,0.7195121951219512,154,1,1,66.67,Medio
2024,52,5202155,3,52028224,60040868.0,GO,Araguapaz,755.25,1,1,Alfabetizado,Presente,Municipal,93,93,751.8,68.82,31.18,,,,,,,,,0.7142857142857143,74,1,1,64.74,Medio
2024,23,2307650,3,23000692,60009152.0,CE,Maracanaú,783.63,1,1,Alfabetizado,Presente,Municipal,3073,3073,791.37,84.9,15.1,,,,,,,,,0.7785234899328859,139,1,1,66.24,Medio
2025,52,5218805,3,52113130,60043020.0,GO,Rio Verde,824.7134435,1,1,Alfabetizado,Presente,Municipal,2532,2532,799.11,97.04,2.96,2502.0,783.92,89.81,10.19,15.19,7.23,-7.23,1.2,0.8991596638655462,109,1,1,96.25,Baixo
2024,35,3547809,2,35309424,60026114.0,SP,Santo André,789.230531,1,1,Alfabetizado,Presente,Estadual,898,898,774.69,77.62,22.38,,,,,,,,,0.8080808080808081,89,1,1,74.48,Baixo
2025,35,3543303,3,35301891,60028292.0,SP,Ribeirão Pires,785.83959,1,1,Alfabetizado,Presente,Municipal,386,386,754.84,70.21,29.79,405.0,758.24,66.67,33.33,-3.4,3.54,-3.54,-4.69,0.616822429906542,97,1,0,55.45,Medio
2024,35,3550308,3,35423430,60027710.0,SP,São Paulo,683.6961958,0,1,Não Alfabetizado,Presente,Municipal,41751,41751,739.28,48.47,51.53,,,,,,,,,0.5493827160493827,152,0,0,38.27,Alto
2025,33,3304557,3,33066474,60025759.0,RJ,Rio de Janeiro,762.3663959,1,1,Alfabetizado,Presente,Municipal,42955,42955,753.61,68.42,31.58,43340.0,747.64,64.25,35.75,5.97,4.17,-4.17,-0.89,0.5,148,1,0,43.38,Alto
2024,43,4317103,2,43080614,60038391.0,RS,Sant'Ana do Livramento,763.3420662,1,1,Alfabetizado,Presente,Estadual,496,496,739.67,49.4,50.6,,,,,,,,,0.6901408450704225,61,1,0,54.36,Medio
2024,35,3529005,3,35119346,60028948.0,SP,Marília,752.8552304,1,1,Alfabetizado,Presente,Municipal,1347,1347,756.56,64.66,35.34,,,,,,,,,0.3989071038251366,173,1,0,26.53,Alto
2024,35,3526704,3,35141431,60029779.0,SP,Leme,839.1520726,1,1,Alfabetizado,Presente,Municipal,993,993,755.32,61.93,38.07,,,,,,,,,0.8181818181818182,45,1,1,76.62,Baixo
